"business.train...1.","Alcohol","Amb.romantic","Amb.intimate","Amb.classy","Amb.hipster","Amb.divey","Amb.touristy","Amb.trendy","Amb.upscale","Amb.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsBitcoin","BusinessAcceptsCreditCards","BusiParking.garage","BusiParking.street","BusiParking.validated","BusiParking.lot","BusiParking.valet","ByAppointmentOnly","Caters","Corkage","DogsAllowed","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","Open24Hours","OutdoorSeating","RestaurantsAttire","RestaurantsCounterService","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","DietaryRestrictions.dairyfree","DietaryRestrictions.glutenfree","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soyfree","DietaryRestrictions.vegetarian"
33226,"none","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","False","True","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
33332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
33399,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False","True","quiet",NA,"False","casual",NA,"True","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
33428,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
33444,"full_bar","True","True","True","False","False","False","False","False","False",NA,NA,NA,NA,"True","True","False","False","False","False",NA,"False",NA,NA,"False","False","False","False","True","False","False","True","average",NA,"False","dressy",NA,"False","True","3","True","True","False","True","no",NA,NA,NA,NA,NA,NA,NA
33445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
33468,NA,"False","False","False","False","False","False","False","False","False",NA,"yes_free",NA,NA,"True","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,NA,"False","2",NA,"False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
33583,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,"False",NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
33734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA
33796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
33928,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","True","False","False","False","False","False","False","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
33939,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"True","True","2","True","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
33946,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,"True","False","False","True","True","False","False",NA,"quiet",NA,"False","casual",NA,"True",NA,"2",NA,"False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
33973,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"True","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
34023,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","True","False","False","True","average",NA,"True","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
34047,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
34065,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
34087,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"True",NA,NA,"True","False","True","False","False","False","False","True","average",NA,"True","casual",NA,"True","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
34131,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False",NA,NA,"False","casual",NA,"True","True","2","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
34153,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,"True","True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"True","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
34178,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","False","average",NA,"False","casual",NA,"True","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
34267,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,"False","False","False","True","True","False","False","True","loud",NA,"False","casual",NA,"True","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
34288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,"False",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA
34323,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","True","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
34335,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,NA,"False","casual",NA,"True","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
34498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
34525,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,"quiet",NA,"False","casual",NA,"True","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
34594,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"False","True","2","True","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
34646,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","True","False","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","True","False","True","average",NA,"False","casual",NA,"False","True","2","False","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
34685,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,"False","casual",NA,"True","False","1","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA
34701,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False","False","True","average",NA,"True","casual",NA,"True","True","1","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
34941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
34975,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","no",NA,NA,NA,NA,NA,NA,NA
34992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34997,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"False",NA,"1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
35027,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"True","casual",NA,"False","True","1","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
35061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"quiet",NA,"False","casual",NA,NA,NA,"1",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
35102,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
35236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,NA,"False","casual",NA,"True","True","2","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA
35296,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,"False","True","False","False","True","False","False","False","True","average",NA,"True","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
35499,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","True","True","False","False","True","average",NA,"False","casual",NA,"False","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
35544,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","average",NA,"False","casual",NA,"True","False","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
35642,"full_bar","False","False","False","False","False","False","False","False","False",NA,"no",NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","False","False","False",NA,NA,NA,"True","casual",NA,"False","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
35703,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False","False","quiet",NA,"False","casual",NA,"True","True","1","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA
35790,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"False",NA,NA,"True","False","False","True","False","False","False","False","average",NA,"False","casual",NA,"False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
35793,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","True","False","False","True","quiet",NA,"False","casual",NA,"True","True","1",NA,"True","True","False","no",NA,NA,NA,NA,NA,NA,NA
35881,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,"True","False","False","True","True","False","False",NA,NA,NA,"False","casual",NA,"True","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA
35931,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"True",NA,"2",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
36032,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True","very_loud",NA,"False","casual",NA,NA,"True","2","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
36292,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,"True",NA,"2",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
36363,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"False",NA,"1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
36531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,"False","casual",NA,NA,"True","1",NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
36740,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","True","False","False","False","False",NA,NA,"False","casual",NA,"True","False","1","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA
36793,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","quiet",NA,"True","casual",NA,"True","True","2","True","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
36801,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,"True","False","False","True","True","False","False","False","average",NA,"False","casual",NA,"False","False","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA
37182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"True","False","True","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA
37237,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","True","False","False","False","True","quiet",NA,"True","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
37323,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","True","False",NA,"False",NA,NA,"True","False","False","False","True","False","False","True","average",NA,"False","casual",NA,"False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA
37463,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"False","True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
37641,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,"False","casual",NA,"True","True","2","True",NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA
37698,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","True","False","False","True","True","False","average",NA,"False","casual",NA,"False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
37895,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","True","average",NA,"False","casual",NA,"True","True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA
38088,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True",NA,"True","False","True","False","False","False",NA,"False",NA,NA,"True","False","True","False","True","False","False","False","average",NA,"False","casual",NA,"True","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA
38113,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,"True","False","False","False","False","False",NA,"True",NA,NA,"True","False","False","False","False","False","False","False","quiet",NA,"False","casual",NA,"False","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA
